"Artikul","price","balance"
"2670-60-10",190.37939999999998,100
"12094-50-50",327.91799999999995,100
"50254",22.877999999999997,100
"2907-10-1/2_z02",169.371,100
"29081-H3",229,100
"29052-13-1/2",191.0108,100
N000-022-562,77,0
"34019-08-25",142.434,100
"34019-10-25",195,100
"20134-4",895.3580000000001,0
"20134-8",1779.154,100
"2011-15_z02",348,100
"2011-20_z02",408,100
"27263-15",940,100
ФК-М1,146,100
МТ-30-М3,377,100
ЗКРЭ-42-1500,4583,100
"10085-45",220.908,100
"29190-68_z01",645,100
"3085-07",16.564,100
"309010-48-400",246.246,100
"309010-76-250",298.07,100
"303730-10",1168,100
"303736-08",17.023200000000003,100
"303750-06",1243,100
"303750-10",1145,100
"303750-16",1175,100
"303800-08",998,100
"303800-12",975,100
"303826-06",21.5496,100
"303826-10",20.573800000000002,100
"27722-100",54.7514,100
"27724-1/4",92.7256,100
"27645-H28",1046,100
"27640-H45",1763,100
"36650-230_z01",764.158,100
"36655-230_z01",635.746,100
"3660-115_z01",188.108,100
"3660-125_z01",203.688,100
"3660-230_z01",640.83,100
"3664-125_z01",185.07399999999998,100
N000-008-299,359.7668,0
N000-008-993,399.9386,100
"70117-1.6",284.6466,100
"38755-90",2410,100
"57107-W",1221,100
"57362-60-S",896.7273999999999,100
"57362-100-S",1190.2382,100
"11458-K10",192,100
"34052-05-19",136.9974,100
"34052-08-25",210.46940000000004,100
"26195-30-50-S10",341.776,0
"26021-3-50-S10",475.9608,100
"26025-40-50-S2",112.7992,100
"26027-5-50-S2",106.05060000000002,100
"26377-13",200.1702,100
"26203-1-50-10_z01",120,100
"26203-2-50-10_z01",120,100
"26223-1-50-10_z01",120,100
"31300-32-10",21.976,100
"31300-40-08",26.814,100
"2953-12-140",126.19800000000001,100
"2948-600-12",327.5326,100
"11409-H10",194,100
"34052-05-25",175.2586,100
"34052-10-25",248.73059999999998,100
"34055-03-16_z02",134.80800000000002,100
"34014-02-16",44.1242,100
"34014-10-25",215,100
"34025-07",187,100
"26191-2-50-S10",341.776,100
"26021-2-50-S2",109.4208,100
"26027-4-50-S2",106.05060000000002,100
"26377-14",210.8302,100
"26815-60",331.6408,100
"26203-3-50-10_z01",120,0
"26221-1-25-10_z01",65,100
"31300-32-06",20.418,100
"0369-18_z01",67,0
"29602-4",24.5508,100
"02514-18",57,100
"23312-20",389,100
"305216-25-032",17.876,0
"305316-18-040",20.172,100
"305016-12-016",17.384,100
"305016-12-025",17.384,100
"305031-30-080",129,100
"29670-4-12-9_z01",316.807,100
"29670-6-20-8_z01",506.27619999999996,100
"20258-580",815,100
"20232-225",163.836,100
"29845-06_z01",210.9532,100
"35198-075_z02",106.02600000000001,100
"35261-125_z02",548.744,100
"3525-050_z02",100.12199999999999,100
"3530-H3_z02",242.638,100
"35160-100_z01",229.27200000000002,100
"3788-25-160",30.914,100
"31311-32-08",856,100
"31313-48-14",802,100
"31313-48-16",755,100
"20045-02",110,100
"20045-06",174,100
"20623-20_z01",1012,100
"20601-08_z02",319,100
"2060-08_z02",315,100
"0609-12_z02",140,100
"06083-20_z01",90.11800000000001,100
"06095-65_z02",286.918,0
"06097-45_z02",254.118,100
"06099-90_z01",270.518,100
"55080-30",3157,100
"55080-50",4264,100
"55081-40",2984,100
"27250-30",278,100
"27249-20",195,100
"2071-12",471,100
"1810-16",132.9794,0
НПГ-М1-900,2755,100
НПФ-1500-Р,8191,100
НПГ-Т7-550,3009,100
НПЧ-Т3-400,2320,100
"21622-12",860,100
"2181-12",373,100
"31785-20",327,0
"31785-50",716,0
"31830-40",404,100
"12268-50-10",54.53,100
"12268-75-50",336.89700000000005,0
НАС-М3-1200-50,8765,100
НАС-Т5-900-С,8273,100
"35742-125",86.0098,100
"35742-150",129.6092,100
"35775-115",114.61140000000002,100
"30515-06",617,100
"30535-13",482,100
"30525-05",719,0
"59387-10",10841,100
"302372-10-060",713,0
"302392-10-060",680,0
"302392-12-070",724,0
"302912-06-032",332,0
"302912-08-060",435,0
"302232-08-072",537,0
"302232-08-092",610,0
"302032-08-080",488,100
"302032-12-115",665,100
"302032-16-105",464,100
"302312-08-060",427,0
"302312-10-060",607,0
"302312-12-065",772,0
"31385",322,100
"40300-3/4-25_z01",2464,100
"40302-1/2-50_z01",2309,100
"40306-3/4-25_z01",918,100
"8-429005-3/4-50_z02",2469,100
"8-429005-1-25_z01",2025,100
"8-429001-3/4-50_z02",1891,100
"29602-5",35.6782,100
"29625-1.8",13.513600000000002,100
"29605-H25",1191.2714,100
V000-004-370,404.99799999999993,0
"421843",323,100
"421841",326,100
"421847",422,100
"36661-230",796.8759999999999,100
"29625-H25",3179.5172000000002,100
"29621-3.7",22.607400000000002,100
"28140-20_z01",116.686,100
"3486-06-07",91.43,100
"33360-051_z01",305.7452,100
"26394-H71",1030.3792,0
"40910-10",12.537799999999999,100
"40916-H125",73.3818,100
"40916-H175",91.5776,100
"43160-12_z01",1510,100
"43463-6",2199,100
"43051-3_z01",8196,100
"35637-120",29.8972,100
"35637-180",29.8972,100
"06014-06-40",147.4196,100
"34602-100_z02",146,100
"27405-10",32.8902,100
"20533-450",235.2498,100
"20505-65",117,100
"20505-75",153.17600000000002,100
"20505-100",219.02200000000002,100
"55066-1.5",339.685,100
ДП-К5-15000,10955,100
ДПН-К9-52000-Д,53078,100
"1150-H20_z01",22.796,100
N000-017-198,223.29420000000002,0
"36203-125-2.5_z02",22,100
"36204-115-6.0_z02",40.507999999999996,100
"36204-230-6.0_z02",109.71600000000001,100
"34960",1909,100
"15055-40",154,100
"29233-40-250",131.7576,100
"29240-H4",316.75780000000003,100
"4-300310-55-025-9003",2624,0
"29514-105",1251.074,0
"29515",220.41600000000003,100
"421517",151,100
"45235",111.5446,100
"309040-48-400",280.071,0
"3612-150-2.0",25.747999999999998,100
"3613-355-3.0",138,100
"36202-125-1.0_z02",24.927999999999997,100
"36202-125-1.2_z02",25.337999999999997,100
"2165-60_z02",568,100
"2183-13",389,100
ДШЛ-121,2230,100
ДШЛ-141 КН,4091,100
"421832",123,100
"22175-8-15_z01",176.3246,100
"43319-305",3605,100
"43301-10",8415,100
"43316-240",1195,100
"36203-115-2.0_z02",20.253999999999998,100
"55078-50",3280,100
МБ1-200,7781,100
МБ2-300,9421,100
"7051-25",1558,100
"7051-30",1877,100
"7050-100",606,100
"38800-03",738,100
"2-15091-45_z01",231,0
"15004-55",635,0
"15203-55",655,0
"15083-45",200,0
"2061-06D",508,100
"08553",76.8258,100
"2214-1-20_z02",433.26340000000005,100
"2214-5-16_z02",306.6964,100
"27507-16",113.46340000000001,100
"11094-1",231,100
"47649",45,0
"55470-020",23.452,100
"39196-30",588.924,100
"39041",176.792,100
"3788-45-200",78.638,100
"3550-032_z01",7544,100
"3550-040_z01",7544,100
"35501-100",5927,100
"35503-04-200",1184,100
"35503-06-200",1184,100
"36659-115_z01",438.536,100
"12111-30_z01",35.998,100
"31880-16",236,100
"31830-30",303,100
"31855-15",186,100
"31855-25",279,100
"31855-30",323,100
НПБ-300,2492,100
НС-Т3-800,4050,100
НС-Т3-1100,5002,100
"30515-05",744,100
"30535-19",495,100
"304446-02",23.287999999999997,100
"304446-03",25.83,100
"304326-06",37.6298,0
"304416-08",41.41,100
"304496-03",22.222,100
"304536-06",31.487999999999996,100
"304546-08",45,100
"304566-04",23,100
"304566-08",40.344,100
"37220-6-02",342,100
"37220-13",197,100
"37220-8",461,100
"55150-B",31.487999999999996,0
"18700-35_z01",983,100
"1865_z01",286.42600000000004,100
"3411-08-25",392,0
"51011-G/S-080",195,100
"51012-120",226.73,100
"51013-050",143,100
"51013-060",156.12800000000001,100
"51013-080",180.81,100
"11510",1277,100
"43052-2-K",2757,100
"43152-2",1596,100
"36910-190-20-24",315.45399999999995,100
"36910-200-32-24",328.164,100
"36912-140-20-24",233,100
"36912-190-30-36",378.594,100
"36914-140-20-36",321.276,100
"36914-165-20-40",371.624,100
"36250-115-1.0",56.334,100
"36250-150-1.6",73.718,100
"2510-2-10_z01",54.858000000000004,100
"2513",438,100
"2555-H41_z01",650.875,0
"2541-H6_z01",300.325,0
"59275-2C_z01",212.01100000000002,0
"25062-0-100_z02",42.148,100
"27074-12",210.57600000000002,100
"27022-32",386.384,100
"27022-H18",2030,100
"27027-08-10",44.854000000000006,100
"27027-14-15",69.04400000000001,100
"27027-19-22",131.69199999999998,100
"27028-H6",292,100
"27132-19-22",193.192,100
"27132-24-27",282.654,100
"2331-045",906.5592,100
"4-300315-48-029-9003",617,0
"36667-400",6027,100
"31535",377,100
"55450-050-15C",196,0
"55450-100-15",285,0
"55456-050-10",284,0
"32473-50",225,100
"305330-14-30",1723,100
"3787-35-50",130.4292,100
"37835-25-40-100",1525,100
"15225-50",733,100
"15226-50",491,100
"36228-230-6.0_z01",139.1704,100
ЗИГ-3500,34595,100
"27887-H82_z02",5156,100
JHM003,1492,100
"30410-60",2804,100
"304416-03",23.697999999999997,100
"421587",174,100
"20028-04",147,100
"38740-16",2301.125,100
"38741",3011.45,100
"39193-50",280.112,100
"40950-14-40",1730,100
"29419-060-03",7.708000000000001,100
"29419-090-06",11.643999999999998,100
"27567-14-17",133,100
"27180-32-38",608,100
"303436-06-040",37.8348,100
"303476-04-030",35.4322,100
"303556-04",23.8456,100
"303556-05",25.871,100
"303556-10",22.2548,100
"303556-14",20.483600000000003,100
"303580-08",1178,0
"303580-10",1156,100
"303630-16",747,100
"303680-08",951,100
"29055-13-1/2",183.4996,100
"29057-10",27.904600000000002,100
"29057-13",36.383399999999995,100
"0806_z01",236.73399999999998,100
"34020-08-25",116.686,100
"20134-3",816,100
"06049-06-40",106.51800000000001,100
"29853",231.0104,100
ЗТП-М1-3000,1877,100
ЗКРЭ-38-1200,4739,100
ЗГКЭ-33-1000,4091,100
ЗИЭ-44-2800,12767,0
"55504-H3",755.9169999999999,100
"55505-H6",596,100
"55580",562,100
"55590",862,100
"10079-080_z01",17.958,100
"10079-250_z01",40.426,100
"20047-04",186,100
"27162-14-15",42.369400000000006,100
"27505-16-280",132.1512,0
"36800-200-32-24",197,100
"36801-200-30-36",247.47600000000003,100
"36801-230-30-36",315.946,100
"36802-165-20-40",180.482,100
"29547-102",500.11799999999994,100
"59202-4C",305,100
"3075-35",30.914,100
"309030-36-150",64.042,100
"11206-S",83.82039999999999,100
"11206-XL",83.82039999999999,100
"11207-S",287,100
"11204-XL",98,100
"27641-H48",1671,100
"27653-H10",1048,100
"27656-H10",311,100
"3683-190-30-12",233,100
"27081-17_z01",56.74400000000001,100
"5001140",1558,100
"3471-120_z01",589,100
"38755-70",2300.7806,100
"25131-06-15_z02",89,100
"25132-2-15_z02",89,100
"25051-03-10_z02",47,100
"25052-2-10_z02",70,100
"25082-H12_z01",214.225,0
"2513-H4_z01",186.5582,100
"2557-H38",315,100
"25630-H30",340,0
"27195-86",383.11220000000003,0
"27195-102",505.9236,100
"36801-150-20-24",134.07,100
"29547-022",123.73800000000001,100
"29547-030",154.488,100
"29547-032",163.42600000000002,100
"29547-035",172.692,100
"28020-H24",1466.4306,100
"28014-H32",1466.4306,100
"3684-210-32-48",358.094,100
"28753-4-13",111.274,100
"28753-8-25",137.514,100
"28755-8-19",183.10600000000002,100
"28755-12-19",204.09799999999998,100
"28757-50.8-3",465.432,100
"28757-50.8-5-12",528.244,100
"28760-70",1204.9080000000001,100
"28761-89",1462.7160000000001,100
"28763-79.4",1247.302,100
"28780-8-19",238.784,100
"28780-10-25",289.132,100
"28781-19-26",663.052,100
"28784-25.4",447.39200000000005,100
"28702-31.8",352.026,100
"28706-34.9",435.01,100
"28708-31.8",450.672,100
"28722-34.9",565.39,100
"28722-54",945.952,100
"31313-48-08",615,100
"31315-48-10",1589,100
ФТ-П1800 К,2451,100
ИКО-К3-1000,2033,100
ИКО-К3-3000-Ф,6438.3202,0
"2516",29.438,0
"27625-H26",1795,0
"38392-25",5986,0
"23044-25",253,100
"55416-40",113.79960000000001,0
"34959",4911,100
"2948-235-08_z01",123,100
"2948-235-14_z01",188.68200000000002,100
"2948-450-16_z01",331.444,100
"55450-050-08C",204,100
"03504-07",46.33,100
"03536-07",49.528,100
"03536-10",58.38400000000001,100
"2-34126-03-16_z01",55.284400000000005,100
"18501-15_z01",416.2812,100
"34721-180_z01",2173,100
"34575-040",1327,100
"34577-120",523,100
"34710-180_z01",1335,100
"3470-040_z01",204,100
"34730-060_z01",471,100
"23821",705.7494,100
"21811-175",1997,100
"11375",384.44879999999995,100
"39155-35",51,100
ЗПТ-305-1800 ПЛР,17080,100
"11463-S",39.77,100
"11463-XL",39.77,100
"11464-XL",64,100
"37220-11",432,100
"3372-1_z01",675.6554000000001,100
"3372-2_z01",1844.4506,0
"33724-0",104.69760000000001,100
"20643-06",897,100
"11459-K10",245,100
"3411-03-16",151,0
"34014-03-16",61,100
"26801-60",135.38199999999998,0
"26025-30-50-S2",112.7992,100
"26223-3-50-10_z01",120,100
"26225-H45",1603.8380000000002,100
"31300-48-12",40.262,100
"25702",86,0
SV-45161-15,61.778800000000004,100
"45260",1951,100
"61205-5.0",147,100
"2510-0-10_z01",40.262,100
"2513-H6_z01",266.9182,100
"2513-H7_z01",278.25879999999995,0
"59278-4C",173,100
"31313-32-08",724,100
"908-11112-200_G",17.82,100
АВД-П140,7281,100
"38251-16",2714,100
"38165-15",2128,100
"38138-22_z01",3271,100
"38180-22_z02",999,100
"29211-H2",1494,100
"36250-115-1.6_G",30.75,100
"29851-H6",852.4392,100
"33367-200",371.37799999999993,100
ПБЦ-М560 45П,5731,100
Л-П730-120,3444,100
"55187-B",154.5372,100
"55087-2",73.6852,100
"55098-3",59,100
"30675-08-40",339.9884,100
"30676-06-30",31.963599999999996,100
"30685-10-50",317.9058,100
"30686-10-50",44.6818,100
"30695-12-60",440.6516,100
"4-301505-10-140_z01",289.706,100
"30645-08-060",104.058,100
"08250-4",52.398,100
"05684-15",21.697200000000002,100
"29314-110-06_z01",58.711999999999996,100
"29314-800-16_z01",588.2679999999999,100
"29314-200-20_z01",236.32399999999998,100
"29314-300-18_z01",291.592,100
"35161-125_z02",505.03799999999995,100
"309010-90-1020",880.844,100
"8-429003-3/4-50_z02",2205,100
"8-429001-1/2-20_z02",436,100
"8-429001-1/2-30_z02",656,100
"8-429001-1/2-50_z02",1099,100
"40308-1/2-25",426,100
"43055-3-K",5360,100
"43057-2.5",3430,100
"43155-3.5",7436,100
"43153-2",2290,100
"43060-20_z01",2266,100
"43260-4",647,100
"421421",55,100
"421522",118,100
"421315",108,100
"39614",72,100
"38803-10",2355,100
"421586",91,100
"421520",188,100
"38803-03",809,100
"38834-11",1770,100
"39610-10_z01",69,100
"39717_z01",168,100
"421560",63,100
"421568",132,100
"10723-1.0_z03",183,100
"10723-3.0_z03",551,100
"29625-8",112.9468,100
"2010-10_z01",392,100
"2010-15_z01",459,100
"2010-20_z01",614,100
"36850-210-30-24",715.2040000000001,100
"36851-230-30-36",906.51,100
"36852-200-32-48",916.0219999999999,100
"36853-255-30-80",1483.8719999999998,100
"36667-300",3673,100
"309030-25-080",22.877999999999997,100
"309030-25-100",26.977999999999998,100
"309030-25-150",40.59,100
"309030-45-180",107.17399999999999,100
"309030-76-500",294.216,100
"309030-90-450",387.4992,100
"309030-90-550",471.008,100
"310126-55-070",11.726,100
"310206-040-100",13.612,0
"310206-060-100",19.433999999999997,100
"310256-040-600",37,0
"310256-060-140",13,0
N000-006-523-W,369.5412,100
"310135-55-070",210,100
"310135-65-090",307,100
"310145-105",642,100
ПБЦ-М370 35П,4747,100
НПВ-240-40,2205,0
НПВ-240-10,1631,0
Л-710-80,1894,100
Л-710,2115,100
"41217-2_z01_G",127.6,100
"31300-40-18",12.218,100
"31305-32-20",417,100
"31188-RK",3202.8216,0
"45240",273,100
"45282",104.51719999999999,100
"61216-10",557,100
"35100-175",339.07,100
"35122-200",297.25,100
"35187-175",295.118,100
"27081-24",135.38199999999998,100
"27081-H12",696,100
"27083-H6",276.832,100
"27035-13-14",67.81400000000001,100
"27037-H8",590.4820000000001,100
"29830-04",44.5424,100
"29250-110-05",36.326,100
"29720-H16",324.31,100
"2970-H300",381.71,100
"3075-07",30.586,100
"310255-040-360",373,100
"06080",49.5444,100
"27021-H8",603,100
"39439-SD",69,100
"36593-115-60",49,100
"36593-115-80",49,100
"36593-150-80",91.225,100
"36581-125-060",64.575,100
"11208-L",41.910199999999996,0
"55030-1.5",173.28239999999997,100
"55050-1.5",220.96540000000002,100
"25061-5.5-150_z02",56.99,100
"25161-H21",209.51,0
"25164-H37",459.774,100
"27074-08",163.672,100
"27807-17_z01",127,100
"27807-19_z01",137,100
"27807-22_z01",167,100
"27810-12_z01",85,100
"27810-22_z01",104,100
"27810-24_z01",112,0
"27815-06_z01",43,100
"27815-10_z01",43,100
"27901-1_z01",117.85859999999998,0
"39157-240",174,100
ЗПТ-210-1600 ПЛ,7757,100
"11464-S",64,100
"11465-S",109,100
"4-29621-184-16.5",445.58799999999997,100
"4-29621-184-17",466.416,100
"4-29621-191-18",539.396,100
JPL023,882.9759999999999,100
JMS004,791,100
JBL003,2140,100
JLC005,811,100
JSW011,2599,100
"11175",199,100
"27732-1/4",685.2658,100
"27735-1/4",398.2658,100
"36650-200_z01",155,100
"36652-115_z01",229.108,100
"36652-230_z01",804.502,100
"36655-180_z01",386,100
"3662-115_z01",202.622,100
"3662-230_z01",708.972,100
"3664-180_z01",296.266,100
"55160-W",43.1812,100
"18527-35",6551,100
"1854-24_z01",409,0
"57610-18",593.9834000000001,100
"29475-450-52",1642.87,100
"29465-235-06",66.502,100
"29465-235-18",154.734,100
"29465-235-25",260.596,100
"29465-450-25",460.922,100
"35125-125",348,100
"35135-100",200.73600000000002,100
"35137-080",346,100
"35137-100",508.89200000000005,100
"38905-7",17859.395,100
"36691-150",191.47,100
"36671-180",288,100
"36673-115",149.732,100
"36673-230",537.0179999999999,100
"36658-110",81,100
"3475-150",1557,100
"27242-30",304,100
"10721-2.0_z01",403,100
"10721-2.5_z01",504,100
"20111-4_z02",1266,100
"20111-6_z02",1635,100
"36850-190-20-24",522.75,100
"36851-190-30-36",582.446,100
"36851-250-30-40",1038.202,100
"36852-200-30-48",916.0219999999999,100
"36852-210-30-48",948.1659999999999,100
"36852-300-30-60",1456.4019999999998,100
"35550-220_z01",27.839000000000002,100
"36701-125_z01",100,100
"36701-150_z01",161.62199999999999,100
"36703-115_z01",78.80199999999999,100
"27738-1/4",85.65719999999999,100
"27647-H12",1429,100
"27647-H20",2218,100
"27640-H57",2037,100
"41334_G",127.92,100
"29250-110-06",36.326,100
"2026-225",168.592,100
"11292-L",58,100
"2948-450-10_z01",238.45600000000002,100
"2948-450-22_z01",498.888,100
"55450-050-08",196,100
"55450-050-10",194,100
"22024-3-16",151.62619999999998,100
"22027-5-16_z02",191.2076,100
"20601-06_z01",291,100
"36252-230-1.6_X",78.64,100
КРБ-430,6223,100
НПВ-240-16,1795,0
"30676-12-60",38.1464,100
"30686-08-40",44.6818,100
"30696-12-60",83.189,0
"30645-08-100",182.778,100
"08250-2",52.398,100
"08245",90.11800000000001,100
"38823-11",4532,0
"38833-09",5400,100
"37850-48-53-80",1181.7102,100
"37850-134-142-1",85.0094,100
"11285-M",151.8558,100
"11401-XL",19.023999999999997,100
"38184-24",1467,100
"38193-10",198,100
"38193-14",387,100
"2-38011-18_z01",2019,100
"38033-16",1145,100
"09644-S5_z01",43.673199999999994,0
"250081-H7",922,100
"220092-H18",1775,0
N000-009-428,379.07779999999997,100
N000-008-208,1341.1591999999998,100
N000-009-414,353.50200000000007,100
N000-008-183,152.766,100
"90078",178.75,0
"29314-450-16_z01",348,100
JLC003,1410,100
JSW007,3813,0
JSW010,1394,0
"0683-11-300",421,100
"11089",137,100
"11051",41,100
"39431-SD",72,100
"51015-G/G-100",122.93439999999998,100
"27336-3_z01",1106,100
"27337-2_z01",685,100
"29660-4-39-14",1085.8768,100
СР-330-1800,21918,100
"37262-95_z01",283.35920000000004,100
"27760-H46",1201,100
"15853-24-50",615,100
"303080-05-030",854,100
"303080-20-080",1193,100
"303086-08-060",28.167,100
"303110-03-008",1020,100
"303110-04-025",1092,100
"303110-04-045",844,100
"36601-060",86.305,100
"4-29621-169-15",340.874,100
"22672_z01",428,100
"22640",425,100
"27793-1/2_z02",828.323,100
"27791-1/2_z02",721.477,100
"27791-1/4_z02",503.357,100
"27798-3/8",898.9742,100
"27731-1/2",879.5484,100
"27731-1/4",594.3114,0
"27786-3/8",533.3772,100
"55475-020",29.684,0
"55494-030",31.57,0
"38744",568.875,100
"38745",3177,100
ЗМРН-1-120_z01,565,100
ЗМРН-1-140_z01,590,100
"3210-050-100_z01",124.28739999999999,100
"3215-100_z01",193,100
"1834-H11_z01",370.88599999999997,100
"15761_z01",145.1646,100
"1571_z01",40.918,100
"2333-25_z01",352.2392,100
"3247-50_z01",323,100
"2344-52_z01",1282.3816,100
"3427-030_z01",66.69059999999999,100
"06522-1.4",1929.5256,100
"06522-1.7",1929.5256,100
"06565-1.0",1660.1884,100
"908-11112-300_G",37.52,100
"908-12211-150_G",16.03,100
"908-13111-125_G",10.21,100
"908-13111-150_G",14.15,100
"22470_z01",527.9734000000001,100
"02506-18",96.43199999999999,100
"03511-25_z02",143.664,100
"02111-18_z02",23.9194,100
"90081",100,0
"4310-4",2388.9306,100
"01008-025",8.380400000000002,100
"15394-90",205,100
"2214-3-16_z02",290.76379999999995,100
"2214-6-17_z02",387.1466,100
